LI_S02A:RG04  0.681563000  +153.00  35.641463     57.357056  57.964333
LI_S02A:RG05  0.683892000  +153.00  35.952262     57.964333  58.573685
LI_S02B:RG01  0.685874000  +153.00  36.889874     58.573685  59.184804
LI_S02B:RG02  0.688150000  +153.00  37.203719     59.184804  59.797950
LI_S02B:RG03  0.690290000  +153.00  37.518948     59.797950  60.413003
LI_S02B:RG04  0.692401000  +153.00  37.835738     60.413003  61.029936
LI_S02B:RG05  0.694599000  +153.00  38.153926     61.029936  61.648829
LI_S03A:RG01  0.752577000  +153.00  39.113121     61.648829  62.319380
LI_S03A:RG02  0.755084000  +153.00  39.434390     62.319380  62.992165
LI_S03A:RG03  0.757422000  +153.00  39.757215     62.992165  63.667032
LI_S03A:RG04  0.759726000  +153.00  40.081585     63.667032  64.343953
LI_S03A:RG05  0.762134000  +153.00  40.407531     64.343953  65.023020
LI_S03B:RG01  0.764086000  +153.00  41.390245     65.023020  65.703825
LI_S03B:RG02  0.766427000  +153.00  41.719305     65.703825  66.386717
LI_S03B:RG03  0.768602000  +153.00  42.049841     66.386717  67.071546
LI_S03B:RG04  0.770747000  +153.00  42.381881     67.071546  67.758287
LI_S03B:RG05  0.773002000  +153.00  42.715540     67.758287  68.447037
LI_S04A:RG01  0.837956000  +153.00  43.721161     68.447037  69.193661
LI_S04A:RG02  0.840520000  +153.00  44.057953     69.193661  69.942570
LI_S04A:RG03  0.842873000  +153.00  44.396352     69.942570  70.693575
LI_S04A:RG04  0.845189000  +153.00  44.736406     70.693575  71.446644
LI_S04A:RG05  0.847641000  +153.00  45.078086     71.446644  72.201898
LI_S04B:RG01  0.849524000  +153.00  46.108087     72.201898  72.958829
LI_S04B:RG02  0.851904000  +153.00  46.452965     72.958829  73.717881
LI_S04B:RG03  0.854067000  +153.00  46.799391     73.717881  74.478860
LI_S04B:RG04  0.856198000  +153.00  47.147453     74.478860  75.241738
LI_S04B:RG05  0.858474000  +153.00  47.497107     75.241738  76.006644
LI_S05A:RG01  0.927840000  +153.00  48.551490     76.006644  76.833356
LI_S05A:RG02  0.930406000  +153.00  48.904417     76.833356  77.662353
LI_S05A:RG03  0.932710000  +153.00  49.259021     77.662353  78.493404
LI_S05A:RG04  0.934960000  +153.00  49.615322     78.493404  79.326460
LI_S05A:RG05  0.937385000  +153.00  49.973294     79.326460  80.161676
LI_S05B:RG01  0.938684000  +153.00  51.052874     80.161676  80.998049
LI_S05B:RG02  0.941041000  +153.00  51.414169     80.998049  81.836523
LI_S05B:RG03  0.943127000  +153.00  51.777029     81.836523  82.676855
LI_S05B:RG04  0.945168000  +153.00  52.141552     82.676855  83.519006
LI_S05B:RG05  0.947393000  +153.00  52.507682     83.519006  84.363140
LI_S06A:RG01  1.031979000  +153.00  53.611227     84.363140  85.282640
LI_S06A:RG02  1.034525000  +153.00  53.980755     85.282640  86.204408
LI_S06A:RG03  1.036745000  +153.00  54.352033     86.204408  87.128155
LI_S06A:RG04  1.038910000  +153.00  54.725050     87.128155  88.053830
LI_S06A:RG05  1.041309000  +153.00  55.099800     88.053830  88.981643
LI_S06B:RG01  1.042832000  +153.00  56.229407     88.981643  89.910813
LI_S06B:RG02  1.045138000  +153.00  56.607527     89.910813  90.842038
LI_S06B:RG03  1.047117000  +153.00  56.987388     90.842038  91.775026
LI_S06B:RG04  1.049046000  +153.00  57.368985     91.775026  92.709733
LI_S06B:RG05  1.051216000  +153.00  57.752211     92.709733  93.646373
LI_S07A:RG01  1.052313000  +153.00  58.907274     93.646373  94.583991
LI_S07A:RG02  1.054392000  +153.00  59.293779     94.583991  95.523461
LI_S07A:RG03  1.056139000  +153.00  59.681995     95.523461  96.464488
LI_S07A:RG04  1.057853000  +153.00  60.071846     96.464488  97.407042
LI_S07A:RG05  1.059812000  +153.00  60.463357     97.407042  98.351341
LI_S07B:RG01  1.061053000  +153.00  61.643284     98.351341  99.296747
LI_S07B:RG02  1.062924000  +153.00  62.038026     99.296747  100.243819
LI_S07B:RG03  1.064455000  +153.00  62.434382     100.243819  101.192255
LI_S07B:RG04  1.065949000  +153.00  62.832340     101.192255  102.142023
LI_S07B:RG05  1.067703000  +153.00  63.231890     102.142023  103.093353
LI_S08A:RG01  1.068530000  +153.00  64.435555     103.093353  104.045420
LI_S08A:RG02  1.070207000  +153.00  64.838281     104.045420  104.998982
LI_S08A:RG03  1.071549000  +153.00  65.242535     104.998982  105.953739
LI_S08A:RG04  1.072853000  +153.00  65.648374     105.953739  106.909658
LI_S08A:RG05  1.074425000  +153.00  66.055802     106.909658  107.866977
LI_S08B:RG01  1.074970000  +153.00  67.282882     107.866977  108.824783
LI_S08B:RG02  1.076467000  +153.00  67.693418     108.824783  109.783922
LI_S08B:RG03  1.077622000  +153.00  68.105437     109.783922  110.744090
LI_S08B:RG04  1.078744000  +153.00  68.518926     110.744090  111.705258
LI_S08B:RG05  1.080132000  +153.00  68.933937     111.705258  112.667663
LI_S09A:RG01  1.080592000  +153.00  70.183857     112.667663  113.630477
LI_S09A:RG02  1.081926000  +153.00  70.601878     113.630477  114.594480
LI_S09A:RG03  1.082915000  +153.00  71.021416     114.594480  115.559365
LI_S09A:RG04  1.083868000  +153.00  71.442377     115.559365  116.525098
LI_S09A:RG05  1.085103000  +153.00  71.864802     116.525098  117.491932
LI_S09B:RG01  1.085387000  +153.00  73.136878     117.491932  118.459019
LI_S09B:RG02  1.086559000  +153.00  73.562262     118.459019  119.427150
LI_S09B:RG03  1.087390000  +153.00  73.989091     119.427150  120.396022
LI_S09B:RG04  1.088189000  +153.00  74.417387     120.396022  121.365605
LI_S09B:RG05  1.089265000  +153.00  74.847094     121.365605  122.336147
LI_S10A:RG01  1.089597000  +153.00  76.140800     122.336147  123.306985
LI_S10A:RG02  1.090626000  +153.00  76.573381     123.306985  124.278740
LI_S10A:RG03  1.091317000  +153.00  77.007347     124.278740  125.251111
LI_S10A:RG04  1.091978000  +153.00  77.442682     125.251111  126.224070
LI_S10A:RG05  1.092922000  +153.00  77.879383     126.224070  127.197871
LI_S10B:RG01  1.092700000  +153.00  79.194058     127.197871  128.171474
LI_S10B:RG02  1.093590000  +153.00  79.633599     128.171474  129.145870
LI_S10B:RG03  1.094147000  +153.00  80.074467     129.145870  130.120762
LI_S10B:RG04  1.094675000  +153.00  80.516683     130.120762  131.096124
LI_S10B:RG05  1.095488000  +153.00  80.960289     131.096124  132.072211
LI_S11A:RG01  1.095226000  +153.00  82.295517     132.072211  133.048065
LI_S11A:RG02  1.095990000  +153.00  82.741796     133.048065  134.024599
LI_S11A:RG03  1.096420000  +153.00  83.189449     134.024599  135.001516
LI_S11A:RG04  1.096823000  +153.00  83.638454     135.001516  135.978793
LI_S11A:RG05  1.097521000  +153.00  84.088730     135.978793  136.956691
LI_S11B:RG01  1.097503000  +153.00  85.443898     136.956691  137.934574
LI_S11B:RG02  1.098161000  +153.00  85.896835     137.934574  138.913042
LI_S11B:RG03  1.098485000  +153.00  86.351057     138.913042  139.891799
LI_S11B:RG04  1.098779000  +153.00  86.806521     139.891799  140.870819
LI_S11B:RG05  1.099359000  +153.00  87.263302     140.870819  141.850355
LI_S12A:RG01  1.098981000  +153.00  88.637949     141.850355  142.829554
LI_S12A:RG02  1.099523000  +153.00  89.097305     142.829554  143.809236
LI_S12A:RG03  1.099730000  +153.00  89.557921     143.809236  144.789103
LI_S12A:RG04  1.099918000  +153.00  90.019793     144.789103  145.769137
LI_S12A:RG05  1.100397000  +153.00  90.482921     145.769137  146.749598
LI_S12B:RG01  1.099822000  +153.00  91.876304     146.749598  147.729546
LI_S12B:RG02  1.100270000  +153.00  92.341912     147.729546  148.709894
LI_S12B:RG03  1.100385000  +153.00  92.808757     148.709894  149.690344
LI_S12B:RG04  1.100479000  +153.00  93.276842     149.690344  150.670878
LI_S12B:RG05  1.100870000  +153.00  93.746163     150.670878  151.651761
LI_S13A:RG01  1.100312000  +153.00  95.158167     151.651761  152.632146
LI_S13A:RG02  1.100667000  +153.00  95.629893     152.632146  153.612847
LI_S13A:RG03  1.100691000  +153.00  96.102785     153.612847  154.593570
LI_S13A:RG04  1.100698000  +153.00  96.576960     154.593570  155.574299
LI_S13A:RG05  1.100994000  +153.00  97.052285     155.574299  156.555292
LI_S13B:RG01  1.100364000  +153.00  98.482206     156.555292  157.535724
LI_S13B:RG02  1.100638000  +153.00  98.959890     157.535724  158.516399
LI_S13B:RG03  1.100582000  +153.00  99.438759     158.516399  159.497025
LI_S13B:RG04  1.100508000  +153.00  99.918824     159.497025  160.477585
LI_S13B:RG05  1.100723000  +153.00 100.400047     160.477585  161.458336
LI_S14A:RG01  1.099992000  +153.00 101.847486     161.458336  162.438436
LI_S14A:RG02  1.100185000  +153.00 102.331000     162.438436  163.418708
LI_S14A:RG03  1.100059000  +153.00 102.815621     163.418708  164.398868
LI_S14A:RG04  1.099921000  +153.00 103.301395     164.398868  165.378905
LI_S14A:RG05  1.100073000  +153.00 103.788312     165.378905  166.359077
LI_S14B:RG01  1.099296000  +153.00 105.252728     166.359077  167.338557
LI_S14B:RG02  1.099418000  +153.00 105.741887     167.338557  168.318146
LI_S14B:RG03  1.099218000  +153.00 106.232148     168.318146  169.297556
LI_S14B:RG04  1.099001000  +153.00 106.723529     169.297556  170.276773
LI_S14B:RG05  1.099077000  +153.00 107.216039     170.276773  171.256058
LI_S15A:RG01  1.098343000  +153.00 108.697091     171.256058  172.234689
LI_S15A:RG02  1.098395000  +153.00 109.191751     172.234689  173.213366
