z[m]        G0[T/m]       G1[T/m] 
     0.88252944      -12.879114    -12.889759 
     0.88553124      -12.879114    -12.889790 
     0.88853304      -12.879114    -12.889768 
     0.89153484      -12.879114    -12.889690 
     0.89453664      -12.879114    -12.889545 
     0.89753844      -12.879114    -12.889314 
     0.90054024      -12.879114    -12.888967 
     0.90354205      -12.879114    -12.888450 
     0.90654385      -12.879114    -12.887680 
     0.90954565      -12.879114    -12.886522 
     0.91254745      -12.879114    -12.884754 
     0.91554925      -12.879114    -12.881997 
     0.91855105      -12.879114    -12.877601 
     0.92155285      -12.879114    -12.870413 
     0.92455465      -12.879114    -12.858335 
     0.92755645      -12.879114    -12.837457 
     0.93055825      -12.879114    -12.800325 
     0.93356005      -12.879114    -12.732498 
     0.93656185      -12.879114    -12.605930 
     0.93956365      -12.879114    -12.367304 
     0.94256546      -12.879114    -11.921751 
     0.94556726      -12.879114    -11.124141 
     0.94856906      -12.879114     -9.817202 
     0.95157086      -12.879114     -7.963149 
     0.95457266        0.000000     -5.798501 
     0.95757446        0.000000     -3.771646 
     0.96057626        0.000000     -2.232381 
     0.96357806        0.000000     -1.242772 
     0.96657986        0.000000     -0.673216 
     0.96958166        0.000000     -0.364340 
     0.97258346        0.000000     -0.200359 
     0.97558526        0.000000      0.000000 
     0.97858707        0.000000      0.000000 
     0.98158887        0.000000      0.000000 
     0.98459067        0.000000      0.000000 
     0.98759247        0.000000      0.000000 
     0.99059427        0.000000      0.000000 
     0.99359607        0.000000      0.000000 
     0.99659787        0.000000      0.000000 
     0.99959967        0.000000      0.000000 
     1.00260147        0.000000      0.000000 
     1.00560327        0.000000      0.000000 
     1.00860507        0.000000      0.000000 
     1.01160687        0.000000      0.000000 
     1.01460868        0.000000      0.000000 
     1.01761048        0.000000      0.000000 
     1.02061228        0.000000      0.000000 
     1.02361408        0.000000      0.000000 
     1.02661588        0.000000      0.000000 
     1.02961768        0.000000      0.000000 
     1.03261948        0.000000      0.000000 
     1.03562128        0.000000      0.000000 
     1.03862308        0.000000      0.000000 
     1.04162488        0.000000      0.000000 
     1.04462668        0.000000      0.000000 
     1.04762848        0.000000      0.000000 
     1.05063029        0.000000      0.000000 
     1.05363209        0.000000      0.137784 
     1.05663389        0.000000      0.246705 
     1.05963569        0.000000      0.451859 
     1.06263749        0.000000      0.836677 
     1.06563929        0.000000      1.534779 
     1.06864109        0.000000      2.707721 
     1.07164289        0.000000      4.436316 
     1.07464469       12.810390      6.554289 
     1.07764649       12.810390      8.641450 
     1.08064829       12.810390     10.299866 
     1.08365009       12.810390     11.402379 
     1.08665189       12.810390     12.050078 
     1.08965370       12.810390     12.404778 
     1.09265550       12.810390     12.593511 
     1.09565730       12.810390     12.693811 
     1.09865910       12.810390     12.747928 
     1.10166090       12.810390     12.777830 
     1.10466270       12.810390     12.794815 
     1.10766450       12.810390     12.804743 
     1.11066630       12.810390     12.810711 
     1.11366810       12.810390     12.814395 
     1.11666990       12.810390     12.816725 
     1.11967170       12.810390     12.818231 
     1.12267350       12.810390     12.819223 
     1.12567531       12.810390     12.819885 
     1.12867711       12.810390     12.820331 
     1.13167891       12.810390     12.820630 
     1.13468071       12.810390     12.820826 
     1.13768251       12.810390     12.820944 
     1.14068431       12.810390     12.821001 
     1.14368611       12.810390     12.821004 
     1.14668791       12.810390     12.820953 
     1.14968971       12.810390     12.820842 
     1.15269151       12.810390     12.820656 
     1.15569331       12.810390     12.820369 
     1.15869511       12.810390     12.819942 
     1.16169692       12.810390     12.819307 
     1.16469872       12.810390     12.818358 
     1.16770052       12.810390     12.816919 
     1.17070232       12.810390     12.814697 
     1.17370412       12.810390     12.811194 
     1.17670592       12.810390     12.805533 
     1.17970772       12.810390     12.796144 
     1.18270952       12.810390     12.780131 
     1.18571132       12.810390     12.752026 
     1.18871312       12.810390     12.701304 
     1.19171492       12.810390     12.607507 
     1.19471672       12.810390     12.431190 
     1.19771853       12.810390     12.099416 
     1.20072033       12.810390     11.490660 
     1.20372213       12.810390     10.444102 
     1.20672393       12.810390      8.844495 
     1.20972573       12.810390      6.787882 
     1.21272753        0.000000      4.650481 
     1.21572933        0.000000      2.866700 
     1.21873113        0.000000      1.635057 
     1.22173293        0.000000      0.893671 
     1.22473473        0.000000      0.482574 
     1.22773653        0.000000      0.262986 
     1.23073833        0.000000      0.146467 
     1.23374013        0.000000      0.000000 
     1.23674194        0.000000      0.000000 
     1.23974374        0.000000      0.000000 
     1.24274554        0.000000      0.000000 
     1.24574734        0.000000      0.000000 
     1.24874914        0.000000      0.000000 
     1.25175094        0.000000      0.000000 
     1.25475274        0.000000      0.000000 
     1.25775454        0.000000      0.000000 
     1.26075634        0.000000      0.000000 
     1.26375814        0.000000      0.000000 
     1.26675994        0.000000      0.000000 
     1.26976174        0.000000      0.000000 
     1.27276355        0.000000      0.000000 
     1.27576535        0.000000      0.000000 
     1.27876715        0.000000      0.000000 
     1.28176895        0.000000      0.000000 
     1.28477075        0.000000      0.000000 
     1.28777255        0.000000      0.000000 
     1.29077435        0.000000      0.000000 
     1.29377615        0.000000      0.000000 
     1.29677795        0.000000      0.000000 
     1.29977975        0.000000      0.000000 
     1.30278155        0.000000      0.000000 
     1.30578335        0.000000      0.000000 
     1.30878516        0.000000      0.000000 
     1.31178696        0.000000     -0.137880 
     1.31478876        0.000000     -0.246978 
     1.31779056        0.000000     -0.452481 
     1.32079236        0.000000     -0.837857 
     1.32379416        0.000000     -1.536406 
     1.32679596        0.000000     -2.708249 
     1.32979776        0.000000     -4.431009 
     1.33279956      -12.708373     -6.535181 
     1.33580136      -12.708373     -8.601686 
     1.33880316      -12.708373    -10.238649 
     1.34180496      -12.708373    -11.324380 
     1.34480676      -12.708373    -11.961293 
     1.34780857      -12.708373    -12.309838 
     1.35081037      -12.708373    -12.495259 
     1.35381217      -12.708373    -12.593813 
     1.35681397      -12.708373    -12.647004 
     1.35981577      -12.708373    -12.676406 
     1.36281757      -12.708373    -12.693114 
     1.36581937      -12.708373    -12.702885 
     1.36882117      -12.708373    -12.708761 
     1.37182297      -12.708373    -12.712389 
     1.37482477      -12.708373    -12.714685 
     1.37782657      -12.708373    -12.716170 
     1.38082837      -12.708373    -12.717148 
     1.38383018      -12.708373    -12.717801 
     1.38683198      -12.708373    -12.718241 
     1.38983378      -12.708373    -12.718535 
     1.39283558      -12.708373    -12.718728 
     1.39583738      -12.708373    -12.718844 
     1.39883918      -12.708373    -12.718900 
     1.40184098      -12.708373    -12.718902 
     1.40484278      -12.708373    -12.718851 
     1.40784458      -12.708373    -12.718739 
     1.41084638      -12.708373    -12.718553 
     1.41384818      -12.708373    -12.718268 
     1.41684998      -12.708373    -12.717841 
     1.41985179      -12.708373    -12.717207 
     1.42285359      -12.708373    -12.716260 
     1.42585539      -12.708373    -12.714823 
     1.42885719      -12.708373    -12.712604 
     1.43185899      -12.708373    -12.709103 
     1.43486079      -12.708373    -12.703446 
     1.43786259      -12.708373    -12.694057 
     1.44086439      -12.708373    -12.678038 
     1.44386619      -12.708373    -12.649909 
     1.44686799      -12.708373    -12.599126 
     1.44986979      -12.708373    -12.505183 
     1.45287159      -12.708373    -12.328564 
     1.45587340      -12.708373    -11.996275 
     1.45887520      -12.708373    -11.386974 
     1.46187700      -12.708373    -10.340921 
     1.46487880      -12.708373     -8.745663 
     1.46788060      -12.708373     -6.700822 
     1.47088240        0.000000     -4.582872 
     1.47388420        0.000000     -2.820976 
     1.47688600        0.000000     -1.607506 
     1.47988780        0.000000     -0.878267 
     1.48288960        0.000000     -0.474258 
     1.48589140        0.000000     -0.258520 
     1.48889320        0.000000     -0.144037 
     1.49189500        0.000000      0.000000 
     1.49489681        0.000000      0.000000 
     1.49789861        0.000000      0.000000 
     1.50090041        0.000000      0.000000 
     1.50390221        0.000000      0.000000 
     1.50690401        0.000000      0.000000 
     1.50990581        0.000000      0.000000 
     1.51290761        0.000000      0.000000 
     1.51590941        0.000000      0.000000 
     1.51891121        0.000000      0.000000 
     1.52191301        0.000000      0.000000 
     1.52491481        0.000000      0.000000 
     1.52791661        0.000000      0.000000 
     1.53091842        0.000000      0.000000 
     1.53392022        0.000000      0.000000 
     1.53692202        0.000000      0.000000 
     1.53992382        0.000000      0.000000 
     1.54292562        0.000000      0.000000 
     1.54592742        0.000000      0.000000 
     1.54892922        0.000000      0.000000 
     1.55193102        0.000000      0.000000 
     1.55493282        0.000000      0.000000 
     1.55793462        0.000000      0.000000 
     1.56093642        0.000000      0.000000 
     1.56393822        0.000000      0.000000 
     1.56694003        0.000000      0.000000 
     1.56994183        0.000000      0.000000 
     1.57294363        0.000000      0.187313 
     1.57594543        0.000000      0.339920 
     1.57894723        0.000000      0.627529 
     1.58194903        0.000000      1.159642 
     1.58495083        0.000000      2.091122 
     1.58795263        0.000000      3.558323 
     1.59095443        0.000000      5.524421 
     1.59395623       12.708373      7.667394 
     1.59695803       12.708373      9.539583 
     1.59995983       12.708373     10.880705 
     1.60296163       12.708373     11.708156 
     1.60596344       12.708373     12.173169 
     1.60896524       12.708373     12.422794 
     1.61196704       12.708373     12.555182 
     1.61496884       12.708373     12.626020 
     1.61797064       12.708373     12.664713 
     1.62097244       12.708373     12.686412 
     1.62397424       12.708373     12.698932 
     1.62697604       12.708373     12.706364 
     1.62997784       12.708373     12.710898 
     1.63297964       12.708373     12.713735 
     1.63598144       12.708373     12.715552 
     1.63898324       12.708373     12.716739 
     1.64198505       12.708373     12.717527 
     1.64498685       12.708373     12.718056 
     1.64798865       12.708373     12.718412 
     1.65099045       12.708373     12.718648 
     1.65399225       12.708373     12.718798 
     1.65699405       12.708373     12.718881 
     1.65999585       12.708373     12.718908 
     1.66299765       12.708373     12.718882 
     1.66599945       12.708373     12.718800 
     1.66900125       12.708373     12.718651 
     1.67200305       12.708373     12.718416 
     1.67500485       12.708373     12.718062 
     1.67800666       12.708373     12.717536 
     1.68100846       12.708373     12.716752 
     1.68401026       12.708373     12.715572 
     1.68701206       12.708373     12.713767 
     1.69001386       12.708373     12.710948 
     1.69301566       12.708373     12.706445 
     1.69601746       12.708373     12.699065 
     1.69901926       12.708373     12.686640 
     1.70202106       12.708373     12.665112 
     1.70502286       12.708373     12.626741 
     1.70802466       12.708373     12.556516 
     1.71102646       12.708373     12.425304 
     1.71402827       12.708373     12.177896 
     1.71703007       12.708373     11.716843 
     1.72003187       12.708373     10.895662 
     1.72303367       12.708373      9.562437 
     1.72603547       12.708373      7.696637 
     1.72903727        0.000000      5.554474 
     1.73203907        0.000000      3.583005 
     1.73504087        0.000000      2.107887 
     1.73804267        0.000000      1.169609 
     1.74104447        0.000000      0.633014 
     1.74404627        0.000000      0.342841 
     1.74704807        0.000000      0.188862 
     1.75004987        0.000000      0.000000 
     1.75305168        0.000000      0.000000 
     1.75605348        0.000000      0.000000 
     1.75905528        0.000000      0.000000 
     1.76205708        0.000000      0.000000 
     1.76505888        0.000000      0.000000 
     1.76806068        0.000000      0.000000 
     1.77106248        0.000000      0.000000 
     1.77406428        0.000000      0.000000 
     1.77706608        0.000000      0.000000 
     1.78006788        0.000000      0.000000 
     1.78306968        0.000000      0.000000 
     1.78607148        0.000000      0.000000 
     1.78907329        0.000000      0.000000 
     1.79207509        0.000000      0.000000 
     1.79507689        0.000000      0.000000 
     1.79807869        0.000000      0.000000 
     1.80108049        0.000000      0.000000 
     1.80408229        0.000000      0.000000 
     1.80708409        0.000000      0.000000 
     1.81008589        0.000000      0.000000 
     1.81308769        0.000000      0.000000 
     1.81608949        0.000000      0.000000 
     1.81909129        0.000000      0.000000 
     1.82209309        0.000000      0.000000 
     1.82509490        0.000000      0.000000 
     1.82809670        0.000000      0.000000 
     1.83109850        0.000000      0.000000 
     1.83410030        0.000000     -0.189510 
     1.83710210        0.000000     -0.344199 
     1.84010390        0.000000     -0.635674 
     1.84310570        0.000000     -1.174222 
     1.84610750        0.000000     -2.114131 
     1.84910930        0.000000     -3.587069 
     1.85211110        0.000000     -5.546809 
     1.85511290      -12.576013     -7.665097 
     1.85811470      -12.576013     -9.500696 
     1.86111651      -12.576013    -10.806885 
     1.86411831      -12.576013    -11.609135 
     1.86712011      -12.576013    -12.058850 
     1.87012191      -12.576013    -12.300026 
     1.87312371      -12.576013    -12.427936 
     1.87612551      -12.576013    -12.496420 
     1.87912731      -12.576013    -12.533862 
     1.88212911      -12.576013    -12.554881 
     1.88513091      -12.576013    -12.567023 
     1.88813271      -12.576013    -12.574237 
     1.89113451      -12.576013    -12.578643 
     1.89413631      -12.576013    -12.581403 
     1.89713811      -12.576013    -12.583171 
     1.90013992      -12.576013    -12.584327 
     1.90314172      -12.576013    -12.585095 
     1.90614352      -12.576013    -12.585611 
     1.90914532      -12.576013    -12.585958 
     1.91214712      -12.576013    -12.586188 
     1.91514892      -12.576013    -12.586334 
     1.91815072      -12.576013    -12.586414 
     1.92115252      -12.576013    -12.586438 
     1.92415432      -12.576013    -12.586410 
     1.92715612      -12.576013    -12.586327 
     1.93015792      -12.576013    -12.586177 
     1.93315972      -12.576013    -12.585941 
     1.93616153      -12.576013    -12.585585 
     1.93916333      -12.576013    -12.585056 
     1.94216513      -12.576013    -12.584269 
     1.94516693      -12.576013    -12.583083 
     1.94816873      -12.576013    -12.581266 
     1.95117053      -12.576013    -12.578428 
     1.95417233      -12.576013    -12.573890 
     1.95717413      -12.576013    -12.566446 
     1.96017593      -12.576013    -12.553897 
     1.96317773      -12.576013    -12.532134 
     1.96617953      -12.576013    -12.493301 
     1.96918133      -12.576013    -12.422166 
     1.97218314      -12.576013    -12.289173 
     1.97518494      -12.576013    -12.038407 
     1.97818674      -12.576013    -11.571569 
     1.98118854      -12.576013    -10.742211 
     1.98419034      -12.576013     -9.401876 
     1.98719214      -12.576013     -7.538653 
     1.99019394        0.000000     -5.416863 
     1.99319574        0.000000     -3.480348 
     1.99619754        0.000000     -2.041635 
     1.99919934        0.000000     -1.131126 
     2.00220114        0.000000     -0.611955 
     2.00520294        0.000000     -0.331569 
     2.00820474        0.000000     -0.182809 
     2.01120655        0.000000      0.000000 
     2.01420835        0.000000      0.000000 
     2.01721015        0.000000      0.000000 
     2.02021195        0.000000      0.000000 
     2.02321375        0.000000      0.000000 
     2.02621555        0.000000      0.000000 
     2.02921735        0.000000      0.000000 
     2.03221915        0.000000      0.000000 
     2.03522095        0.000000      0.000000 
     2.03822275        0.000000      0.000000 
     2.04122455        0.000000      0.000000 
     2.04422635        0.000000      0.000000 
     2.04722816        0.000000      0.000000 
     2.05022996        0.000000      0.000000 
     2.05323176        0.000000      0.000000 
     2.05623356        0.000000      0.000000 
     2.05923536        0.000000      0.000000 
     2.06223716        0.000000      0.000000 
     2.06523896        0.000000      0.000000 
     2.06824076        0.000000      0.000000 
     2.07124256        0.000000      0.000000 
     2.07424436        0.000000      0.000000 
     2.07724616        0.000000      0.000000 
     2.08024796        0.000000      0.000000 
     2.08324977        0.000000      0.000000 
     2.08625157        0.000000      0.000000 
     2.08925337        0.000000      0.000000 
     2.09225517        0.000000      0.000000 
     2.09525697        0.000000      0.144674 
     2.09825877        0.000000      0.259838 
     2.10126057        0.000000      0.476884 
     2.10426237        0.000000      0.883133 
     2.10726417        0.000000      1.615324 
     2.11026597        0.000000      2.830266 
     2.11326777        0.000000      4.586729 
     2.11626957       12.576013      6.686651 
     2.11927138       12.576013      8.702377 
     2.12227318       12.576013     10.266866 
     2.12527498       12.576013     11.288845 
     2.12827678       12.576013     11.882733 
     2.13127858       12.576013     12.206256 
     2.13428038       12.576013     12.378170 
     2.13728218       12.576013     12.469635 
     2.14028398       12.576013     12.519106 
     2.14328578       12.576013     12.546527 
     2.14628758       12.576013     12.562155 
     2.14928938       12.576013     12.571321 
     2.15229118       12.576013     12.576848 
     2.15529298       12.576013     12.580270 
     2.15829479       12.576013     12.582441 
     2.16129659       12.576013     12.583847 
     2.16429839       12.576013     12.584775 
     2.16730019       12.576013     12.585396 
     2.17030199       12.576013     12.585814 
     2.17330379       12.576013     12.586093 
     2.17630559       12.576013     12.586275 
     2.17930739       12.576013     12.586384 
     2.18230919       12.576013     12.586433 
     2.18531099       12.576013     12.586430 
     2.18831279       12.576013     12.586373 
     2.19131459       12.576013     12.586256 
     2.19431640       12.576013     12.586063 
     2.19731820       12.576013     12.585769 
     2.20032000       12.576013     12.585329 
     2.20332180       12.576013     12.584676 
     2.20632360       12.576013     12.583698 
     2.20932540       12.576013     12.582212 
     2.21232720       12.576013     12.579914 
     2.21532900       12.576013     12.576279 
     2.21833080       12.576013     12.570389 
     2.22133260       12.576013     12.560587 
     2.22433440       12.576013     12.543814 
     2.22733620       12.576013     12.514276 
     2.23033801       12.576013     12.460802 
     2.23333981       12.576013     12.361671 
     2.23634161       12.576013     12.175123 
     2.23934341       12.576013     11.824576 
     2.24234521       12.576013     11.184787 
     2.24534701       12.576013     10.096860 
     2.24834881       12.576013      8.463063 
     2.25135061       12.576013      6.411338 
     2.25435241        0.000000      4.334311 
